datetime,high,low,open,close,volume
1676512800000.00 ,1700,1692.28,1693.72,1692.71,28427.63
1676516400000.00 ,1694.49,1690.81,1692.7,1691.42,21043.45
1676520000000.00 ,1695.99,1686.59,1691.41,1694.21,22985.42
1676523600000.00 ,1697.51,1692.65,1694.23,1693.26,19743.95
1676527200000.00 ,1696.84,1683.04,1693.26,1684.98,22455.43
1676530800000.00 ,1688.59,1675,1684.98,1681.89,32856.68
1676534400000.00 ,1686.13,1678.25,1681.9,1682.25,18643.42
1676538000000.00 ,1689.27,1680.06,1682.24,1687.94,18269.17
1676541600000.00 ,1692.62,1684.63,1687.94,1687.04,18486.45
1676545200000.00 ,1687.2,1680,1687.05,1682.82,15922.64
1676548800000.00 ,1690,1680,1682.82,1687.3,15795.06
1676552400000.00 ,1695.68,1668.02,1687.29,1675.49,44675.59
1676556000000.00 ,1682.5,1665.24,1675.49,1678.87,35063.3
1676559600000.00 ,1728.69,1675.66,1678.87,1724.14,86203.12
1676563200000.00 ,1742.97,1686.76,1724.14,1716.68,102917.27
1676566800000.00 ,1721.57,1706.57,1716.68,1715.69,30666.93
1676570400000.00 ,1721.9,1712.19,1715.69,1716.69,22592.78
1676574000000.00 ,1718.19,1706.83,1716.68,1710.85,15820.93
1676577600000.00 ,1711.11,1680,1710.85,1685,48306.91
1676581200000.00 ,1685,1667.54,1684.99,1683.09,29334.82
1676584800000.00 ,1684.89,1641.4,1683.09,1646.09,43934.44
1676588400000.00 ,1657.06,1633.72,1646.09,1637.84,44684.26
1676592000000.00 ,1656.1,1630.51,1637.83,1653.23,36275.48
1676595600000.00 ,1664.54,1650.57,1653.22,1663.54,23275.08
1676599200000.00 ,1664.51,1657,1663.53,1658.02,15597.17
1676602800000.00 ,1670.05,1656.71,1658.02,1663.77,19070.09
1676606400000.00 ,1665.46,1653.96,1663.77,1659.14,25223.53
1676610000000.00 ,1659.45,1653.61,1659.13,1655.79,13637.37
1676613600000.00 ,1659.28,1653.61,1655.79,1657,10586.31
1676617200000.00 ,1665.17,1651.67,1657,1653.45,15826.2
1676620800000.00 ,1664.31,1648.4,1653.46,1664.19,22189.39
1676624400000.00 ,1674.75,1660.54,1664.19,1663.46,17824.57
1676628000000.00 ,1667.02,1660.69,1663.47,1664.61,14621.16
1676631600000.00 ,1669.63,1663.91,1664.62,1666.2,12209.37
1676635200000.00 ,1668.61,1664.25,1666.2,1665.24,13214.64
1676638800000.00 ,1666,1657.46,1665.24,1660.89,16674.29
1676642400000.00 ,1683.55,1646.09,1660.89,1659.09,58965.29
1676646000000.00 ,1682.03,1658.12,1659.08,1673.11,38876.37
1676649600000.00 ,1684.94,1662.27,1673.11,1672.92,32535.13
